Geneid,SRR6710256,SRR6710257,SRR6710258,SRR6710259,SRR6710260,SRR6710261,SRR6710262,SRR6710263,SRR6710264,SRR6710265,SRR6710266,SRR6710267,SRR6710268,SRR6710269,SRR6710270,SRR6710271,SRR6710272,SRR6710273,SRR6710274,SRR6710275,SRR6710276,SRR6710277,SRR6710278,SRR6710279,SRR6710280,SRR6710281,SRR6710282,SRR6710283,SRR6710284,SRR6710285,SRR6710286,SRR6710287,SRR6710288,SRR6710289,SRR6710290,SRR6710291,SRR6710292,SRR6710293,SRR6710294,SRR6710295,SRR6710296,SRR6710297,SRR6710298,SRR6710299,SRR6710300,SRR6710301
ENSG00000173020.8,0,0,0,0,0,0,1054,0,0,0,0,70,0,0,0,0,0,0,0,0,0,0,186,4,4,0,0,0,2,0,2,0,0,81,2,0,0,0,0,0,0,0,0,0,0,0
ENSG00000172932.12,0,0,0,0,0,0,38,0,0,20,38,0,0,0,0,2,0,0,4,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,2397
ENSG00000172830.10,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000172613.5,0,5,0,0,0,0,0,0,0,24,6,0,2,0,0,154,0,54,0,0,0,6,0,0,0,0,0,0,0,0,1525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000175482.6,0,0,0,0,0,0,1,0,0,0,25,0,0,60,0,30,0,2,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,0,0,0,0,0,0,0
ENSG00000274251.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
ENSG00000275484.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000172531.12,3,0,1,0,1830,2,256,1,2,20,544,99,7,30,0,429,747,33,974,8,1189,4,579,0,0,2,5,3,5,0,3,0,3159,8,0,0,0,0,3,6245,0,0,0,0,0,0
ENSG00000175463.9,0,0,0,0,0,0,0,0,0,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1076,0,0,0,0,4,0,0,36,0,2630,0,0,0,0,0,0,0,0,0,0
ENSG00000175634.12,23,0,0,0,0,0,0,0,0,32,0,0,0,667,0,0,0,46,10,0,0,0,0,0,0,0,0,142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
ENSG00000172725.11,0,14,0,0,0,0,0,0,0,0,0,0,12,27,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,14,7,0,0,0,0,0,0
ENSG00000175544.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000172663.6,0,0,698,0,0,0,22,0,0,2,0,0,0,0,115,0,3,0,0,0,0,0,0,90,0,20,0,165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000110711.7,469,0,0,4,0,0,847,2,44,0,5,0,21,0,197,0,0,485,0,0,0,30,0,0,0,0,1125,1728,0,0,0,979,0,20,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000167797.5,536,0,162,0,1290,0,0,0,220,0,19,108,0,0,0,588,48,113,0,0,28,24,0,519,90,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1033
ENSG00000084207.13,3646,1874,597,1498,1522,68,1538,2488,8544,3709,8002,2238,28096,2117,4445,8274,10834,5846,2740,2442,1140,2406,12145,2,0,0,21915,1699,4816,0,6,460,0,9803,0,0,0,3,5,15,5,0,0,0,0,733
ENSG00000184224.3,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,0,2,0
ENSG00000167792.9,2,0,1133,0,1869,0,0,15,0,22,7,0,2623,0,236,932,0,32,0,83,0,2,0,0,14,0,97,1174,107,0,10,13,0,156,0,0,0,5,0,0,0,0,0,0,167,0
ENSG00000231793.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000167799.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,128,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000132744.5,0,0,0,0,0,0,0,0,0,435,943,717,0,0,0,0,0,0,0,3,0,0,1771,0,0,0,1666,4,0,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000132746.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000239559.2,2,0,8,0,0,0,2,2,2,2,6,8,4,8,2,10,4,2,0,2,2,0,4,0,2,0,19,0,0,0,0,0,0,6,0,2,0,0,0,0,0,0,0,0,0,0
ENSG00000184795.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000235855.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
ENSG00000254447.1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,14,0
ENSG00000227620.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000160172.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,483,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000251637.4,0,0,0,0,0,0,0,0,0,0,0,0,0,125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,8,6,0,0,0,2,0,0,0
ENSG00000243672.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000255554.1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000110057.5,0,2,0,0,4,0,0,0,0,0,0,0,0,3,1148,0,0,0,0,0,0,6,0,0,0,0,24,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0
ENSG00000006534.13,0,0,0,0,0,0,0,0,0,0,0,0,752,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000110717.8,1163,11,93,34,5,4,4,37,2129,46,4,0,1167,0,8,993,0,221,0,24,21,29,686,0,64,0,0,0,0,0,3,0,0,2,0,0,0,0,3174,0,1,0,0,0,4,0
ENSG00000110719.7,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,0,0,0,0,380,0,5,0,0,0,0,0,1
ENSG00000110721.9,0,5,0,0,0,5,2,0,0,0,0,0,3,0,2,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000110066.12,0,0,4,0,0,6,37,0,0,2297,0,0,2,0,0,2,2,95,1,0,217,0,2,576,0,310,3382,100,0,0,1442,0,0,0,0,0,0,0,0,584,2,0,0,1516,17,0
ENSG00000171067.8,0,0,0,0,0,2,78,234,0,0,6,0,0,0,0,0,0,24,4,0,0,8,0,0,30,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,2,0,0,0,0,0
ENSG00000110075.12,298,275,0,9,2,10,679,1198,0,58,251,1650,320,0,4,2225,523,214,48,2,124,642,106,6,0,72,68,2354,0,2,3480,458,0,182,34,1,0,0,0,755,0,0,9,714,444,0
ENSG00000222339.1,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
ENSG00000212093.1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
ENSG00000132749.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000110090.10,0,268,8,10,0,0,4,5,0,14,0,2,368,0,0,3,2,0,40,8,74,0,4,1770,4,2546,334,16,0,0,0,0,74,142,384,82,0,0,0,8,0,0,1,4,0,88
ENSG00000197345.10,0,0,142,0,0,14,0,0,0,0,296,0,0,0,743,24,0,189,12,0,0,0,471,0,143,0,1471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000132740.6,0,0,0,0,0,0,0,0,0,4,0,965,0,10,0,0,0,46,0,0,0,12,0,0,0,0,0,24,0,0,0,0,0,0,0,2063,0,0,0,0,0,0,0,0,642,0
ENSG00000162341.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,182,0,0,0,0,0,14,0
ENSG00000172927.5,0,0,0,0,0,0,0,0,2,0,112,0,0,0,1574,173,0,0,0,0,24,131,0,0,0,0,0,2,0,0,0,0,0,566,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000213275.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000110092.3,0,0,0,0,3,0,45,0,0,0,203,40,0,178,107,134,0,0,0,47,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000149716.10,0,0,0,0,30,0,0,14,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
ENSG00000131626.13,0,0,314,0,0,3,0,0,0,70,0,213,0,572,0,86,0,36,0,0,0,1466,0,0,0,85,0,1297,140,0,0,2956,0,0,0,0,0,0,0,0,2,0,240,0,0,0
ENSG00000254484.1,0,0,0,0,0,0,0,0,359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000246889.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000085733.13,0,382,852,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,4,0,0,0,0,135,0,0,0,0,0,0,0,2,0,0,0,0,0,4
ENSG00000279459.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
ENSG00000172900.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
ENSG00000172893.13,5,152,0,0,0,2,0,0,0,0,0,0,0,0,0,0,568,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,912,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000254682.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,439,0,0,0,0,0,0,0,0,0,0,0,0,0,632,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000172890.9,0,0,0,0,0,16,0,0,0,0,0,0,0,14,214,0,2113,0,0,0,0,0,2803,10,2,24,4,0,0,0,0,5225,0,0,75,0,0,0,8,0,0,0,0,0,38,0
ENSG00000255562.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000239481.1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000254805.1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
ENSG00000158483.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,521,0,0,421,0,0,0,0,0,0,0,0,0,0,185,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000248671.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000254469.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
ENSG00000254593.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,16,0
ENSG00000137522.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,230,0,0,0,0,0,0,0,66,2,0,0,0,0,0,0,0,4,0,0,2,1,0
ENSG00000255296.1,0,0,0,0,713,0,0,0,0,0,0,0,0,0,653,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000137497.15,0,0,0,0,731,0,0,0,0,1235,0,2,0,0,49,0,0,0,4,0,0,0,0,40,2,2,0,1665,0,2,0,2559,0,0,0,4,0,0,1,0,2,0,1,4,2,0
ENSG00000251143.1,0,0,0,0,617,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000184154.10,0,0,0,0,0,0,0,0,0,0,0,39,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000149357.7,0,0,65,0,0,2,11,45,4,3,0,548,40,46,0,354,159,16,0,0,0,28,142,1376,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0
ENSG00000110200.6,0,0,0,0,0,0,0,2,446,70,354,0,67,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,103,0,0,766,0,0,0,0,0,0,0,0,0,0,0
ENSG00000165458.11,94,0,0,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000213365.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000162129.10,0,0,0,0,5,0,0,0,0,0,0,0,0,2637,0,0,0,0,0,0,0,0,2,0,116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000256739.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000186642.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
ENSG00000256633.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,167,0,0,0,0,0
ENSG00000186635.12,0,0,0,0,337,0,0,0,1797,0,0,0,0,0,0,482,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,22,0,0,1,0,0,0,13,0,0,0,0,0,0,0
ENSG00000214530.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000168010.8,0,0,0,0,0,0,0,0,0,46,0,0,0,0,0,0,0,4,0,984,0,0,0,0,0,0,0,0,1058,0,0,4,0,0,34,0,0,0,0,0,2,0,0,0,0,0
ENSG00000137478.12,1562,1663,0,88,8,12,18,2422,2088,1162,240,0,0,0,260,0,304,117,4,0,15,2210,156,6,69,0,24,2710,1999,0,2,0,0,399,1454,2368,3,0,3,1839,7,0,0,0,0,0
ENSG00000206638.1,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000234751.1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,148,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000215841.3,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0
ENSG00000171631.12,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000110237.3,2,14,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,18,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0
ENSG00000054967.10,0,0,0,0,0,0,0,0,0,0,0,0,0,124,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,613,0,0,0,0,0,0,0
ENSG00000054965.8,0,0,0,0,0,0,0,0,0,0,0,0,367,0,0,0,0,0,0,0,0,0,0,12,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000256148.1,2,2,4,0,0,0,4,2,0,4,10,6,6,2,8,0,0,0,4,2,0,0,10,2,6,4,16,0,0,0,14,2,0,10,2,6,0,10,0,8,0,0,0,4,0,0
ENSG00000270323.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000021300.11,0,0,0,0,0,0,134,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
ENSG00000175582.17,194,1332,82,0,2,2,0,975,91,398,1742,0,0,318,250,0,0,0,1480,0,23,171,176,16,24,0,0,348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000255928.1,0,0,6,0,0,0,0,0,7,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000175581.11,0,154,73,0,0,0,18,3,4,0,0,0,0,2152,1556,630,0,10,0,0,2,0,0,0,10,12581,0,0,0,4,95,0,0,197,0,0,0,0,0,0,0,0,0,0,10,2
ENSG00000181924.6,0,0,2,25,2,0,0,0,0,0,0,0,58,78,718,393,195,3,0,0,32,150,0,0,0,0,1703,70,0,2,10,1151,0,441,0,0,0,0,610,2,29,0,0,0,260,3
ENSG00000175575.10,0,0,672,1289,0,0,0,0,0,0,0,0,0,4,0,11,0,0,0,0,0,220,3,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,8,4,12,0,0,0
ENSG00000256898.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000175567.6,0,0,0,8,3098,7,1759,78,2,1810,2414,3,23,395,919,1284,74,0,0,0,1440,3,0,0,4,0,0,155,0,2,218,0,4,0,3,0,0,4550,9594,2,0,0,0,12,16,0
ENSG00000168014.14,0,170,2034,0,0,0,0,0,0,392,0,0,0,0,0,11,0,0,0,2,0,0,0,0,0,3,0,14,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000214517.6,468,0,1286,0,0,2,0,132,14,0,2,16,0,3,0,0,0,0,0,0,0,54,0,16,0,0,40,0,52,0,210,2,0,0,0,3004,0,0,0,0,0,0,0,0,0,0
ENSG00000149380.9,0,0,0,0,0,0,0,0,6,177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000165434.7,0,0,0,0,0,0,0,0,2,262,0,0,0,0,0,0,0,98,0,0,0,0,521,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,2,0,0,0
ENSG00000212961.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000255444.1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000254974.1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000175536.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
ENSG00000077514.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000279353.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
ENSG00000241097.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
ENSG00000227615.1,2,4,12,4,13,2,0,12,10,4,44,4,20,20,0,18,12,4,8,4,4,14,2,2,12,6,10,0,0,0,8,0,0,28,0,0,0,0,0,30,0,0,0,6,0,0
ENSG00000166439.5,0,0,0,0,0,0,0,6,1,0,141,0,0,635,0,0,18,0,51,0,77,0,0,4,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,578,0,0,0,0,0,0
ENSG00000166435.13,0,0,4,0,0,0,953,78,0,23,46,624,0,0,0,11,16,0,0,0,0,422,2,0,0,0,2,0,0,0,1969,0,5,2,0,173,0,0,40,7973,0,0,0,14,22,4
ENSG00000278879.1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,18,0,0,116,0,0,2,1656,0,0,0,0,0,0,0,407,0,0,0,0,0,0,0
ENSG00000242999.3,0,0,0,0,0,0,0,0,0,0,0,0,0,681,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000241170.2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000118363.9,1661,2976,1805,1544,1133,33,1801,1879,9726,2957,3350,1173,1101,3754,761,3515,2842,1460,817,2283,5184,1125,367,0,64,3289,1893,235,6629,0,384,857,2,1669,2740,0,3,41,1838,603,0,0,0,1554,2654,22
ENSG00000200152.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,0,0,0,0,0,0,0,0
ENSG00000162139.7,0,0,0,0,0,0,0,0,272,2790,0,0,0,49,0,0,0,0,0,8,0,2,0,0,0,0,0,0,9,0,0,0,0,0,5,0,0,1,2,95,0,0,0,26,0,0
ENSG00000213333.3,0,0,2,0,0,0,0,0,0,0,2,2,0,2,0,3,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000137491.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
ENSG00000137486.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,2,0,0,0
ENSG00000149273.12,4761,3887,2670,2241,3662,144,1949,5098,3906,5880,15301,3834,4496,12459,9632,11811,4773,1628,3869,6289,1671,2976,8909,1094,1059,12,13870,216,8,0,4677,497,117,12559,42,5050,7,10,4274,26,4,0,6,3711,4,12
ENSG00000149243.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1
ENSG00000149257.11,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,468,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000171533.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
ENSG00000166391.12,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
ENSG00000062282.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0
ENSG00000198382.6,0,2299,0,0,0,2,2,0,0,0,0,0,0,0,48,0,1218,0,0,0,0,0,10,100,0,0,0,36,0,0,10,0,0,0,4,0,0,0,0,0,0,7,595,2,0,2
ENSG00000255255.1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
